OrderID,OrderDate,PropertyID,ProductID,Quantity,City,Product,Price
2457,26-12-2015,19,17,1,Los Angeles,Clothes Hanger,18
2458,26-12-2015,7,30,2,Boston,Permanent Markers,6
2459,26-12-2015,1,16,1,New York,Mouthwash,40
2460,26-12-2015,20,27,1,San Francisco,Invisible Tape,8
2461,26-12-2015,10,3,2,Arlington,Washcloth,3
2462,26-12-2015,19,60,2,Los Angeles,Portable Drill,195
2463,26-12-2015,3,82,3,Portland,Business Cards,60
2464,26-12-2015,14,40,1,Nashville,Coffee Maker,119
2465,26-12-2015,7,73,1,Boston,Mop,15
2466,27-12-2015,14,85,3,Nashville,Low Chair,80
2467,27-12-2015,4,43,1,Seattle,Table Lamp,38
2468,27-12-2015,17,1,2,Las Vegas,Large Towel,9
2469,27-12-2015,2,90,2,Cincinnati,Luggage Cart,138
2470,27-12-2015,18,45,2,Phoenix,Computer Desk,102
2471,28-12-2015,7,28,2,Boston,Staples,8
2472,28-12-2015,14,60,2,Nashville,Portable Drill,195
2473,28-12-2015,19,70,3,Los Angeles,Door Lock,117
2474,28-12-2015,6,74,3,Orlando,Large Plant,35
2475,28-12-2015,15,94,3,Chicago,Monitor,70
2476,28-12-2015,2,84,3,Cincinnati,Tall Chair,75
2477,29-12-2015,11,70,3,Atlanta,Door Lock,117
2478,29-12-2015,4,51,2,Seattle,Painting,85
2479,29-12-2015,19,1,2,Los Angeles,Large Towel,9
2480,30-12-2015,13,33,2,New Orleans,Towel Rack,10
2481,30-12-2015,20,28,3,San Francisco,Staples,8
2482,30-12-2015,12,90,3,Dallas,Luggage Cart,138
2483,30-12-2015,1,24,1,New York,Envelopes (Letter),24
2484,30-12-2015,10,92,2,Arlington,Large Sign,20
2485,30-12-2015,17,60,3,Las Vegas,Portable Drill,195
2486,31-12-2015,5,66,1,Kansas City,Wood Glue,21
2487,31-12-2015,3,64,1,Portland,Gaffer's Tape,27
2488,31-12-2015,7,59,2,Boston,Screws,14
2489,31-12-2015,4,53,2,Seattle,Iron,20
2490,31-12-2015,7,64,1,Boston,Gaffer's Tape,27
2491,31-12-2015,11,59,1,Atlanta,Screws,14
2492,31-12-2015,20,23,1,San Francisco,Printer Toner,85
2493,01-01-2016,16,68,3,Denver,Window Screen,30
2494,01-01-2016,7,35,3,Boston,Tissue Box,25
2495,01-01-2016,18,43,2,Phoenix,Table Lamp,38
2496,01-01-2016,10,94,1,Arlington,Monitor,70
2497,01-01-2016,18,5,3,Phoenix,Moisturizer,40
2498,01-01-2016,18,31,1,Phoenix,Sticky Notes,20
2499,02-01-2016,8,88,3,Philadelphia,Serving Tray,6
2500,02-01-2016,3,6,2,Portland,Conditioner,40
2501,02-01-2016,11,70,2,Atlanta,Door Lock,117
2502,02-01-2016,3,65,2,Portland,Ladder,89
2503,02-01-2016,16,25,1,Denver,Envelopes (Legal),28
2504,02-01-2016,17,72,2,Las Vegas,Nails,12
2505,02-01-2016,19,67,3,Los Angeles,Adjustable Wrench,10
2506,02-01-2016,11,43,1,Atlanta,Table Lamp,38
2507,02-01-2016,17,82,3,Las Vegas,Business Cards,60
2508,02-01-2016,9,1,3,Richmond,Large Towel,9
2509,02-01-2016,1,87,2,New York,End Table,30
2510,03-01-2016,11,24,3,Atlanta,Envelopes (Letter),24
2511,03-01-2016,8,42,2,Philadelphia,Reading Chair,70
2512,03-01-2016,19,23,1,Los Angeles,Printer Toner,85
2513,03-01-2016,12,86,2,Dallas,Sofa,215
2514,04-01-2016,18,82,2,Phoenix,Business Cards,60
2515,04-01-2016,15,40,3,Chicago,Coffee Maker,119
2516,04-01-2016,14,68,3,Nashville,Window Screen,30
2517,04-01-2016,5,58,3,Kansas City,Mirror,85
2518,04-01-2016,10,90,2,Arlington,Luggage Cart,138
2519,04-01-2016,17,47,2,Las Vegas,Swivel Chair,75
2520,05-01-2016,3,11,1,Portland,Shower Cap,10
2521,05-01-2016,2,50,3,Cincinnati,Small Vase,33
2522,05-01-2016,6,51,1,Orlando,Painting,85
2523,05-01-2016,5,12,3,Kansas City,Bed Sheet (King),29
2524,05-01-2016,12,14,1,Dallas,Pillowcase,15
2525,05-01-2016,10,40,2,Arlington,Coffee Maker,119
2526,05-01-2016,6,72,3,Orlando,Nails,12
2527,05-01-2016,10,48,3,Arlington,Side Table,40
2528,05-01-2016,5,29,3,Kansas City,Erasable Markers,6
2529,05-01-2016,12,59,2,Dallas,Screws,14
2530,05-01-2016,2,63,3,Cincinnati,Duct Tape,27
2531,06-01-2016,4,28,1,Seattle,Staples,8
2532,06-01-2016,19,4,2,Los Angeles,Shampoo,40
2533,06-01-2016,9,56,3,Richmond,Telephone,38
2534,06-01-2016,4,78,2,Seattle,Small Area Rug,20
2535,06-01-2016,5,49,2,Kansas City,Large Vase,27
2536,06-01-2016,2,39,2,Cincinnati,Alarm Clock,45
2537,06-01-2016,17,20,2,Las Vegas,Pens,30
2538,06-01-2016,15,43,2,Chicago,Table Lamp,38
2539,07-01-2016,10,62,3,Arlington,Leaf Blower,202
2540,07-01-2016,17,31,1,Las Vegas,Sticky Notes,20
2541,07-01-2016,3,21,2,Portland,Printer Paper,50
2542,07-01-2016,18,6,1,Phoenix,Conditioner,40
2543,07-01-2016,16,33,2,Denver,Towel Rack,10
2544,08-01-2016,10,15,1,Arlington,Drinking Glass,24
2545,09-01-2016,6,9,2,Orlando,Tissues,14
2546,09-01-2016,6,86,3,Orlando,Sofa,215
2547,09-01-2016,1,27,1,New York,Invisible Tape,8
2548,09-01-2016,18,55,3,Phoenix,Television,200
2549,10-01-2016,10,15,3,Arlington,Drinking Glass,24
2550,10-01-2016,1,93,3,New York,Terminal,85
2551,10-01-2016,15,74,3,Chicago,Large Plant,35
2552,10-01-2016,20,19,2,San Francisco,Light Bulb,17
2553,10-01-2016,14,50,2,Nashville,Small Vase,33
2554,10-01-2016,17,27,2,Las Vegas,Invisible Tape,8
2555,10-01-2016,20,32,1,San Francisco,Note Pads,14
2556,11-01-2016,17,14,2,Las Vegas,Pillowcase,15
2557,11-01-2016,20,49,1,San Francisco,Large Vase,27
2558,11-01-2016,13,51,1,New Orleans,Painting,85
2559,11-01-2016,4,1,2,Seattle,Large Towel,9
2560,11-01-2016,10,71,3,Arlington,Hammer,17
2561,11-01-2016,15,33,2,Chicago,Towel Rack,10
2562,12-01-2016,3,60,3,Portland,Portable Drill,195
2563,12-01-2016,18,76,2,Phoenix,Ficus,80
2564,12-01-2016,19,48,3,Los Angeles,Side Table,40
2565,12-01-2016,3,34,1,Portland,Shower Curtain,5
2566,12-01-2016,13,59,2,New Orleans,Screws,14
2567,12-01-2016,8,28,3,Philadelphia,Staples,8
2568,12-01-2016,17,70,3,Las Vegas,Door Lock,117
2569,12-01-2016,7,14,2,Boston,Pillowcase,15
2570,12-01-2016,14,78,1,Nashville,Small Area Rug,20
2571,12-01-2016,4,66,2,Seattle,Wood Glue,21
2572,13-01-2016,20,34,1,San Francisco,Shower Curtain,5
2573,13-01-2016,2,93,1,Cincinnati,Terminal,85
2574,13-01-2016,1,71,1,New York,Hammer,17
2575,13-01-2016,3,14,2,Portland,Pillowcase,15
2576,13-01-2016,17,38,1,Las Vegas,Bed (Double),250
2577,14-01-2016,18,6,1,Phoenix,Conditioner,40
2578,14-01-2016,14,18,2,Nashville,Coffee Cup,24
2579,14-01-2016,15,10,2,Chicago,Toilet Paper,19
2580,14-01-2016,11,67,2,Atlanta,Adjustable Wrench,10
2581,14-01-2016,7,2,2,Boston,Hand Towel,5
2582,14-01-2016,3,37,2,Portland,Bed (King),300
2583,14-01-2016,20,75,2,San Francisco,Small Plant,25
2584,14-01-2016,18,47,3,Phoenix,Swivel Chair,75
2585,14-01-2016,6,9,3,Orlando,Tissues,14
2586,14-01-2016,16,4,2,Denver,Shampoo,40
2587,14-01-2016,15,33,3,Chicago,Towel Rack,10
2588,15-01-2016,6,86,2,Orlando,Sofa,215
2589,15-01-2016,10,94,3,Arlington,Monitor,70
2590,15-01-2016,5,18,1,Kansas City,Coffee Cup,24
2591,15-01-2016,3,16,1,Portland,Mouthwash,40
2592,15-01-2016,14,26,1,Nashville,Envelopes (Catalog),13
2593,15-01-2016,4,18,1,Seattle,Coffee Cup,24
2594,16-01-2016,16,58,3,Denver,Mirror,85
2595,16-01-2016,19,50,3,Los Angeles,Small Vase,33
2596,16-01-2016,1,19,1,New York,Light Bulb,17
2597,16-01-2016,4,46,3,Seattle,Safe,115
2598,16-01-2016,15,81,1,Chicago,Flyer Holder,3
2599,17-01-2016,12,32,3,Dallas,Note Pads,14
2600,17-01-2016,20,24,2,San Francisco,Envelopes (Letter),24
2601,17-01-2016,15,32,2,Chicago,Note Pads,14
2602,17-01-2016,6,3,2,Orlando,Washcloth,3
2603,17-01-2016,10,61,3,Arlington,Tape Measure,8
2604,17-01-2016,11,10,1,Atlanta,Toilet Paper,19
2605,17-01-2016,20,39,3,San Francisco,Alarm Clock,45
2606,17-01-2016,2,81,2,Cincinnati,Flyer Holder,3
2607,17-01-2016,10,20,2,Arlington,Pens,30
2608,17-01-2016,8,75,3,Philadelphia,Small Plant,25
2609,18-01-2016,6,63,3,Orlando,Duct Tape,27
2610,18-01-2016,15,49,1,Chicago,Large Vase,27
2611,18-01-2016,1,35,3,New York,Tissue Box,25
2612,18-01-2016,1,57,3,New York,Wireless Router,70
2613,18-01-2016,14,23,1,Nashville,Printer Toner,85
2614,18-01-2016,10,31,3,Arlington,Sticky Notes,20
2615,18-01-2016,11,92,3,Atlanta,Large Sign,20
2616,19-01-2016,4,63,1,Seattle,Duct Tape,27
2617,19-01-2016,15,11,1,Chicago,Shower Cap,10
2618,19-01-2016,1,2,3,New York,Hand Towel,5
2619,19-01-2016,6,66,3,Orlando,Wood Glue,21
2620,19-01-2016,4,81,1,Seattle,Flyer Holder,3
2621,19-01-2016,1,12,3,New York,Bed Sheet (King),29
2622,19-01-2016,6,31,3,Orlando,Sticky Notes,20
2623,19-01-2016,9,5,1,Richmond,Moisturizer,40
2624,19-01-2016,8,36,3,Philadelphia,Armoire,115
2625,20-01-2016,15,11,3,Chicago,Shower Cap,10
2626,20-01-2016,18,16,1,Phoenix,Mouthwash,40
2627,20-01-2016,6,13,3,Orlando,Bed Sheet (Double),20
2628,20-01-2016,5,93,2,Kansas City,Terminal,85
2629,20-01-2016,12,72,1,Dallas,Nails,12
2630,20-01-2016,8,8,3,Philadelphia,Bath Soap,35
2631,20-01-2016,5,36,1,Kansas City,Armoire,115
2632,20-01-2016,1,35,1,New York,Tissue Box,25
2633,20-01-2016,8,81,1,Philadelphia,Flyer Holder,3
2634,20-01-2016,19,75,3,Los Angeles,Small Plant,25
2635,20-01-2016,5,42,1,Kansas City,Reading Chair,70
2636,20-01-2016,20,67,2,San Francisco,Adjustable Wrench,10
2637,21-01-2016,20,70,1,San Francisco,Door Lock,117
2638,21-01-2016,20,42,2,San Francisco,Reading Chair,70
2639,21-01-2016,1,15,3,New York,Drinking Glass,24
2640,21-01-2016,12,44,3,Dallas,Floor Lamp,55
2641,21-01-2016,4,21,2,Seattle,Printer Paper,50
2642,21-01-2016,13,75,1,New Orleans,Small Plant,25
2643,21-01-2016,2,60,3,Cincinnati,Portable Drill,195
2644,21-01-2016,4,66,1,Seattle,Wood Glue,21
2645,21-01-2016,5,5,2,Kansas City,Moisturizer,40
2646,21-01-2016,19,82,2,Los Angeles,Business Cards,60
2647,21-01-2016,19,15,1,Los Angeles,Drinking Glass,24
2648,22-01-2016,4,43,1,Seattle,Table Lamp,38
2649,22-01-2016,2,74,3,Cincinnati,Large Plant,35
2650,22-01-2016,17,27,1,Las Vegas,Invisible Tape,8
2651,22-01-2016,19,89,3,Los Angeles,Photograph,45
2652,22-01-2016,15,84,3,Chicago,Tall Chair,75
2653,22-01-2016,19,9,2,Los Angeles,Tissues,14
2654,22-01-2016,9,48,2,Richmond,Side Table,40
2655,22-01-2016,18,42,1,Phoenix,Reading Chair,70
2656,23-01-2016,2,20,2,Cincinnati,Pens,30
2657,23-01-2016,9,65,1,Richmond,Ladder,89
2658,23-01-2016,19,48,2,Los Angeles,Side Table,40
2659,23-01-2016,17,3,2,Las Vegas,Washcloth,3
2660,23-01-2016,2,47,2,Cincinnati,Swivel Chair,75
2661,23-01-2016,11,48,3,Atlanta,Side Table,40
2662,23-01-2016,6,11,2,Orlando,Shower Cap,10
2663,23-01-2016,7,13,3,Boston,Bed Sheet (Double),20
2664,23-01-2016,3,41,3,Portland,Office Chair,85
2665,23-01-2016,15,33,3,Chicago,Towel Rack,10
2666,24-01-2016,13,91,2,New Orleans,Small Sign,14
2667,24-01-2016,13,18,1,New Orleans,Coffee Cup,24
2668,24-01-2016,20,37,3,San Francisco,Bed (King),300
2669,24-01-2016,11,93,2,Atlanta,Terminal,85
2670,24-01-2016,5,51,2,Kansas City,Painting,85
2671,24-01-2016,6,46,1,Orlando,Safe,115
2672,24-01-2016,2,69,1,Cincinnati,Door Knob,41
2673,24-01-2016,18,60,2,Phoenix,Portable Drill,195
2674,24-01-2016,12,43,1,Dallas,Table Lamp,38
2675,24-01-2016,15,30,2,Chicago,Permanent Markers,6
2676,24-01-2016,20,1,2,San Francisco,Large Towel,9
2677,25-01-2016,5,64,1,Kansas City,Gaffer's Tape,27
2678,25-01-2016,11,61,3,Atlanta,Tape Measure,8
2679,25-01-2016,8,25,1,Philadelphia,Envelopes (Legal),28
2680,25-01-2016,2,39,2,Cincinnati,Alarm Clock,45
2681,25-01-2016,19,71,2,Los Angeles,Hammer,17
2682,26-01-2016,15,71,3,Chicago,Hammer,17
2683,26-01-2016,2,28,2,Cincinnati,Staples,8
2684,26-01-2016,17,56,1,Las Vegas,Telephone,38
2685,26-01-2016,14,18,3,Nashville,Coffee Cup,24
2686,26-01-2016,11,29,2,Atlanta,Erasable Markers,6
2687,26-01-2016,4,29,3,Seattle,Erasable Markers,6
2688,27-01-2016,5,36,3,Kansas City,Armoire,115
2689,27-01-2016,15,54,2,Chicago,Chest of Drawers,150
2690,27-01-2016,14,5,3,Nashville,Moisturizer,40
2691,27-01-2016,13,11,1,New Orleans,Shower Cap,10
2692,28-01-2016,17,90,1,Las Vegas,Luggage Cart,138
2693,28-01-2016,14,41,3,Nashville,Office Chair,85
2694,28-01-2016,3,52,1,Portland,Ironing Board,18
2695,28-01-2016,9,10,2,Richmond,Toilet Paper,19
2696,28-01-2016,7,78,1,Boston,Small Area Rug,20
2697,28-01-2016,1,86,2,New York,Sofa,215
2698,28-01-2016,4,86,3,Seattle,Sofa,215
2699,28-01-2016,13,34,3,New Orleans,Shower Curtain,5
2700,28-01-2016,15,82,1,Chicago,Business Cards,60
2701,29-01-2016,13,83,1,New Orleans,Bar Stool,60
2702,29-01-2016,8,40,2,Philadelphia,Coffee Maker,119
2703,29-01-2016,12,21,3,Dallas,Printer Paper,50
2704,29-01-2016,14,75,1,Nashville,Small Plant,25
2705,29-01-2016,19,71,1,Los Angeles,Hammer,17
2706,29-01-2016,17,75,2,Las Vegas,Small Plant,25
2707,29-01-2016,9,80,2,Richmond,Poster Stand,27
2708,30-01-2016,1,83,3,New York,Bar Stool,60
2709,30-01-2016,19,30,3,Los Angeles,Permanent Markers,6
2710,30-01-2016,18,88,1,Phoenix,Serving Tray,6
2711,30-01-2016,3,58,1,Portland,Mirror,85
2712,30-01-2016,6,18,2,Orlando,Coffee Cup,24
2713,30-01-2016,16,13,1,Denver,Bed Sheet (Double),20
2714,30-01-2016,14,34,3,Nashville,Shower Curtain,5
2715,30-01-2016,3,9,3,Portland,Tissues,14
2716,31-01-2016,4,89,1,Seattle,Photograph,45
2717,31-01-2016,1,90,1,New York,Luggage Cart,138
2718,31-01-2016,4,14,1,Seattle,Pillowcase,15
2719,31-01-2016,8,24,2,Philadelphia,Envelopes (Letter),24
2720,31-01-2016,19,64,3,Los Angeles,Gaffer's Tape,27
2721,31-01-2016,6,52,1,Orlando,Ironing Board,18
2722,01-02-2016,5,8,2,Kansas City,Bath Soap,35
2723,01-02-2016,10,92,2,Arlington,Large Sign,20
2724,01-02-2016,10,94,3,Arlington,Monitor,70
2725,01-02-2016,14,94,1,Nashville,Monitor,70
2726,01-02-2016,7,64,3,Boston,Gaffer's Tape,27
2727,01-02-2016,14,41,3,Nashville,Office Chair,85
2728,02-02-2016,17,1,3,Las Vegas,Large Towel,9
2729,02-02-2016,9,12,1,Richmond,Bed Sheet (King),29
2730,02-02-2016,3,75,3,Portland,Small Plant,25
2731,02-02-2016,4,60,1,Seattle,Portable Drill,195
2732,02-02-2016,5,72,1,Kansas City,Nails,12
2733,02-02-2016,8,54,1,Philadelphia,Chest of Drawers,150
2734,03-02-2016,15,75,3,Chicago,Small Plant,25
2735,03-02-2016,19,61,2,Los Angeles,Tape Measure,8
2736,03-02-2016,7,94,3,Boston,Monitor,70
2737,03-02-2016,12,75,2,Dallas,Small Plant,25
2738,03-02-2016,14,87,2,Nashville,End Table,30
2739,03-02-2016,10,75,3,Arlington,Small Plant,25
2740,03-02-2016,19,63,1,Los Angeles,Duct Tape,27
2741,03-02-2016,14,43,1,Nashville,Table Lamp,38
2742,04-02-2016,7,71,3,Boston,Hammer,17
2743,04-02-2016,16,37,3,Denver,Bed (King),300
2744,04-02-2016,1,31,1,New York,Sticky Notes,20
2745,04-02-2016,20,58,2,San Francisco,Mirror,85
2746,04-02-2016,12,35,2,Dallas,Tissue Box,25
2747,04-02-2016,11,69,1,Atlanta,Door Knob,41
2748,04-02-2016,11,10,3,Atlanta,Toilet Paper,19
2749,04-02-2016,3,14,1,Portland,Pillowcase,15
2750,04-02-2016,13,65,2,New Orleans,Ladder,89
2751,04-02-2016,16,76,3,Denver,Ficus,80
2752,05-02-2016,13,89,2,New Orleans,Photograph,45
2753,05-02-2016,3,60,3,Portland,Portable Drill,195
2754,05-02-2016,11,2,3,Atlanta,Hand Towel,5
2755,05-02-2016,14,37,3,Nashville,Bed (King),300
2756,05-02-2016,14,63,3,Nashville,Duct Tape,27
2757,05-02-2016,7,66,3,Boston,Wood Glue,21
2758,06-02-2016,10,69,1,Arlington,Door Knob,41
2759,06-02-2016,17,54,2,Las Vegas,Chest of Drawers,150
2760,06-02-2016,10,92,2,Arlington,Large Sign,20
2761,06-02-2016,10,48,2,Arlington,Side Table,40
2762,06-02-2016,2,18,2,Cincinnati,Coffee Cup,24
2763,06-02-2016,5,1,2,Kansas City,Large Towel,9
2764,06-02-2016,11,47,2,Atlanta,Swivel Chair,75
2765,06-02-2016,15,69,3,Chicago,Door Knob,41
2766,07-02-2016,10,56,1,Arlington,Telephone,38
2767,07-02-2016,17,83,2,Las Vegas,Bar Stool,60
2768,07-02-2016,14,20,3,Nashville,Pens,30
2769,07-02-2016,20,42,1,San Francisco,Reading Chair,70
2770,07-02-2016,3,8,2,Portland,Bath Soap,35
2771,08-02-2016,8,3,2,Philadelphia,Washcloth,3
2772,08-02-2016,2,81,2,Cincinnati,Flyer Holder,3
2773,08-02-2016,15,85,2,Chicago,Low Chair,80
2774,09-02-2016,19,68,2,Los Angeles,Window Screen,30
2775,09-02-2016,5,13,3,Kansas City,Bed Sheet (Double),20
2776,09-02-2016,10,69,2,Arlington,Door Knob,41
2777,09-02-2016,13,31,2,New Orleans,Sticky Notes,20
2778,10-02-2016,16,25,1,Denver,Envelopes (Legal),28
2779,10-02-2016,6,58,3,Orlando,Mirror,85
2780,10-02-2016,14,13,1,Nashville,Bed Sheet (Double),20
2781,10-02-2016,17,34,3,Las Vegas,Shower Curtain,5
2782,11-02-2016,12,12,3,Dallas,Bed Sheet (King),29
2783,11-02-2016,8,87,1,Philadelphia,End Table,30
2784,11-02-2016,6,62,3,Orlando,Leaf Blower,202
2785,11-02-2016,18,22,2,Phoenix,Paper Clips,3
2786,11-02-2016,13,78,1,New Orleans,Small Area Rug,20
2787,11-02-2016,14,6,1,Nashville,Conditioner,40
2788,11-02-2016,16,58,1,Denver,Mirror,85
2789,11-02-2016,20,54,2,San Francisco,Chest of Drawers,150
2790,12-02-2016,20,34,1,San Francisco,Shower Curtain,5
2791,12-02-2016,2,68,1,Cincinnati,Window Screen,30
2792,12-02-2016,9,39,3,Richmond,Alarm Clock,45
2793,12-02-2016,3,52,3,Portland,Ironing Board,18
2794,12-02-2016,15,34,2,Chicago,Shower Curtain,5
2795,13-02-2016,17,26,2,Las Vegas,Envelopes (Catalog),13
2796,13-02-2016,4,6,3,Seattle,Conditioner,40
2797,13-02-2016,13,58,2,New Orleans,Mirror,85
2798,13-02-2016,8,3,3,Philadelphia,Washcloth,3
2799,13-02-2016,17,12,2,Las Vegas,Bed Sheet (King),29
2800,13-02-2016,7,85,3,Boston,Low Chair,80
2801,13-02-2016,2,63,1,Cincinnati,Duct Tape,27
2802,13-02-2016,7,58,3,Boston,Mirror,85
2803,13-02-2016,17,93,2,Las Vegas,Terminal,85
2804,13-02-2016,11,30,3,Atlanta,Permanent Markers,6
2805,14-02-2016,1,57,1,New York,Wireless Router,70
2806,14-02-2016,3,40,3,Portland,Coffee Maker,119
2807,14-02-2016,10,77,2,Arlington,Large Area Rug,40
2808,14-02-2016,20,67,2,San Francisco,Adjustable Wrench,10
2809,14-02-2016,20,53,3,San Francisco,Iron,20
2810,14-02-2016,20,92,2,San Francisco,Large Sign,20
2811,14-02-2016,17,87,2,Las Vegas,End Table,30
2812,15-02-2016,16,44,3,Denver,Floor Lamp,55
2813,15-02-2016,12,64,2,Dallas,Gaffer's Tape,27
2814,15-02-2016,20,75,1,San Francisco,Small Plant,25
2815,15-02-2016,15,52,2,Chicago,Ironing Board,18
2816,16-02-2016,4,9,1,Seattle,Tissues,14
2817,16-02-2016,7,46,1,Boston,Safe,115
2818,16-02-2016,18,18,2,Phoenix,Coffee Cup,24
2819,16-02-2016,5,64,1,Kansas City,Gaffer's Tape,27
2820,16-02-2016,1,4,3,New York,Shampoo,40
2821,16-02-2016,12,89,1,Dallas,Photograph,45
2822,16-02-2016,18,6,1,Phoenix,Conditioner,40
2823,17-02-2016,6,82,2,Orlando,Business Cards,60
2824,18-02-2016,11,33,2,Atlanta,Towel Rack,10
2825,18-02-2016,15,12,2,Chicago,Bed Sheet (King),29
2826,18-02-2016,2,8,1,Cincinnati,Bath Soap,35
2827,18-02-2016,16,35,3,Denver,Tissue Box,25
2828,18-02-2016,2,58,2,Cincinnati,Mirror,85
2829,19-02-2016,1,11,2,New York,Shower Cap,10
2830,19-02-2016,12,87,1,Dallas,End Table,30
2831,19-02-2016,13,80,2,New Orleans,Poster Stand,27
2832,19-02-2016,5,68,2,Kansas City,Window Screen,30
2833,19-02-2016,1,71,1,New York,Hammer,17
2834,19-02-2016,1,65,2,New York,Ladder,89
2835,19-02-2016,7,92,1,Boston,Large Sign,20
2836,19-02-2016,13,17,2,New Orleans,Clothes Hanger,18
2837,20-02-2016,5,33,2,Kansas City,Towel Rack,10
2838,20-02-2016,16,29,3,Denver,Erasable Markers,6
2839,20-02-2016,3,88,2,Portland,Serving Tray,6
2840,20-02-2016,8,7,3,Philadelphia,Hand Soap,35
2841,20-02-2016,14,5,3,Nashville,Moisturizer,40
2842,20-02-2016,19,28,1,Los Angeles,Staples,8
2843,20-02-2016,18,11,1,Phoenix,Shower Cap,10
2844,20-02-2016,1,84,3,New York,Tall Chair,75
2845,21-02-2016,7,87,3,Boston,End Table,30
2846,21-02-2016,1,44,1,New York,Floor Lamp,55
2847,21-02-2016,16,38,3,Denver,Bed (Double),250
2848,21-02-2016,13,34,2,New Orleans,Shower Curtain,5
2849,21-02-2016,3,18,3,Portland,Coffee Cup,24
2850,22-02-2016,8,10,3,Philadelphia,Toilet Paper,19
2851,22-02-2016,5,93,3,Kansas City,Terminal,85
2852,22-02-2016,13,43,1,New Orleans,Table Lamp,38
2853,22-02-2016,2,22,2,Cincinnati,Paper Clips,3
2854,22-02-2016,11,70,2,Atlanta,Door Lock,117
2855,22-02-2016,2,64,3,Cincinnati,Gaffer's Tape,27
2856,23-02-2016,14,75,1,Nashville,Small Plant,25
2857,23-02-2016,14,29,3,Nashville,Erasable Markers,6
2858,23-02-2016,17,31,3,Las Vegas,Sticky Notes,20
2859,23-02-2016,7,42,3,Boston,Reading Chair,70
2860,23-02-2016,10,71,2,Arlington,Hammer,17
2861,23-02-2016,11,70,1,Atlanta,Door Lock,117
2862,23-02-2016,18,30,1,Phoenix,Permanent Markers,6
2863,23-02-2016,2,79,1,Cincinnati,Coffee Table,103
2864,24-02-2016,4,42,2,Seattle,Reading Chair,70
2865,24-02-2016,17,51,1,Las Vegas,Painting,85
2866,24-02-2016,6,90,2,Orlando,Luggage Cart,138
2867,24-02-2016,16,27,1,Denver,Invisible Tape,8
2868,24-02-2016,7,71,3,Boston,Hammer,17
2869,24-02-2016,6,43,2,Orlando,Table Lamp,38
2870,24-02-2016,2,92,1,Cincinnati,Large Sign,20
2871,25-02-2016,4,50,2,Seattle,Small Vase,33
2872,25-02-2016,17,28,2,Las Vegas,Staples,8
2873,25-02-2016,15,59,2,Chicago,Screws,14
2874,25-02-2016,15,85,3,Chicago,Low Chair,80
2875,25-02-2016,10,88,2,Arlington,Serving Tray,6
2876,25-02-2016,9,54,2,Richmond,Chest of Drawers,150
2877,25-02-2016,5,40,2,Kansas City,Coffee Maker,119
2878,25-02-2016,2,59,3,Cincinnati,Screws,14
2879,26-02-2016,5,15,3,Kansas City,Drinking Glass,24
2880,26-02-2016,2,50,1,Cincinnati,Small Vase,33
2881,26-02-2016,19,23,2,Los Angeles,Printer Toner,85
2882,26-02-2016,14,4,3,Nashville,Shampoo,40
2883,26-02-2016,5,34,1,Kansas City,Shower Curtain,5
2884,26-02-2016,1,43,1,New York,Table Lamp,38
2885,27-02-2016,5,20,1,Kansas City,Pens,30
2886,27-02-2016,6,2,2,Orlando,Hand Towel,5
2887,27-02-2016,3,44,3,Portland,Floor Lamp,55
2888,27-02-2016,8,13,3,Philadelphia,Bed Sheet (Double),20
2889,27-02-2016,13,9,2,New Orleans,Tissues,14
2890,27-02-2016,8,89,1,Philadelphia,Photograph,45
2891,27-02-2016,10,94,2,Arlington,Monitor,70
2892,27-02-2016,7,10,2,Boston,Toilet Paper,19
2893,27-02-2016,18,20,1,Phoenix,Pens,30
2894,28-02-2016,11,83,1,Atlanta,Bar Stool,60
2895,28-02-2016,16,7,3,Denver,Hand Soap,35
2896,28-02-2016,19,81,2,Los Angeles,Flyer Holder,3
2897,28-02-2016,1,72,1,New York,Nails,12
2898,28-02-2016,9,13,3,Richmond,Bed Sheet (Double),20
2899,29-02-2016,12,80,1,Dallas,Poster Stand,27
2900,29-02-2016,8,52,2,Philadelphia,Ironing Board,18
2901,29-02-2016,16,12,3,Denver,Bed Sheet (King),29
2902,29-02-2016,8,76,1,Philadelphia,Ficus,80
2903,29-02-2016,4,57,2,Seattle,Wireless Router,70
2904,29-02-2016,7,21,2,Boston,Printer Paper,50
2905,29-02-2016,1,90,2,New York,Luggage Cart,138
2906,29-02-2016,8,35,2,Philadelphia,Tissue Box,25
2907,29-02-2016,4,80,1,Seattle,Poster Stand,27
2908,29-02-2016,8,76,2,Philadelphia,Ficus,80
2909,01-03-2016,11,70,2,Atlanta,Door Lock,117
2910,01-03-2016,10,79,2,Arlington,Coffee Table,103
2911,01-03-2016,10,78,2,Arlington,Small Area Rug,20
2912,01-03-2016,17,61,3,Las Vegas,Tape Measure,8
2913,01-03-2016,11,18,2,Atlanta,Coffee Cup,24
2914,01-03-2016,1,54,3,New York,Chest of Drawers,150
2915,01-03-2016,14,58,1,Nashville,Mirror,85
2916,01-03-2016,19,84,3,Los Angeles,Tall Chair,75
2917,01-03-2016,12,33,2,Dallas,Towel Rack,10
2918,01-03-2016,11,23,3,Atlanta,Printer Toner,85
2919,02-03-2016,15,25,2,Chicago,Envelopes (Legal),28
